,Country,Happiness Rank_2015,Happiness Score_2015,Economy (GDP per Capita)_2015,Social Support_2015,Health Life Expectancy_2015,Freedom_2015,Generosity_2015,Trust (Government Corruption)_2015,Happiness Rank_2016,Happiness Score_2016,Economy (GDP per Capita)_2016,Social Support_2016,Health Life Expectancy_2016,Freedom_2016,Trust (Government Corruption)_2016,Generosity_2016,Happiness Rank_2017,Happiness Score_2017,Economy (GDP per Capita)_2017,Social Support_2017,Health Life Expectancy_2017,Freedom_2017,Trust (Government Corruption)_2017,Generosity_2017,Happiness Rank_2018,Happiness Score_2018,Economy (GDP per Capita)_2018,Social Support_2018,Health Life Expectancy_2018,Freedom_2018,Generosity_2018,Trust (Government Corruption)_2018,Happiness Rank_2019,Happiness Score_2019,Economy (GDP per Capita)_2019,Social Support_2019,Health Life Expectancy_2019,Freedom_2019,Trust (Government Corruption)_2019,Generosity_2019,Happiness Rank_2020,Happiness Score_2020,Economy (GDP per Capita)_2020,Social Support_2020,Health Life Expectancy_2020,Freedom_2020,Trust (Government Corruption)_2020,Generosity_2020
85,Romania,86.0,5.124,1.04345,0.8858799999999999,0.7689,0.35068,0.13748,0.006490000000000001,71.0,5.528,1.1697,0.7280300000000001,0.67602,0.36712,0.006790000000000001,0.12889,57.0,5.824999809265139,1.21768391132355,1.15009129047394,0.6851583123207089,0.457003742456436,0.004387900698930029,0.133519917726517,52.0,5.945,1.1159999999999999,1.219,0.726,0.528,0.08800000000000001,0.001,48.0,6.07,1.162,1.232,0.825,0.462,0.005,0.083,,,10.107584,0.8251615170000001,67.20723724,0.842823207,0.9343002440000001,-0.19781521
86,Serbia,87.0,5.122999999999998,0.92053,1.00964,0.74836,0.20107,0.19231,0.02617,86.0,5.1770000000000005,1.03437,0.81329,0.6458,0.15718,0.04339,0.20736999999999997,73.0,5.39499998092651,1.06931757926941,1.2581897974014298,0.65078467130661,0.20871552824974104,0.0409037806093693,0.22012588381767295,78.0,5.398,0.975,1.369,0.685,0.28800000000000003,0.134,0.043,70.0,5.603,1.004,1.383,0.8540000000000001,0.282,0.039,0.13699999999999998,,,9.680980682000001,0.881475747,68.21020508,0.726495862,0.843509018,-0.073676221
87,Portugal,88.0,5.102,1.15991,1.13935,0.8751899999999999,0.51469,0.13719,0.01078,94.0,5.122999999999999,1.27607,0.9436700000000001,0.7936300000000001,0.44727,0.01521,0.11690999999999999,89.0,5.19500017166138,1.3151752948761002,1.36704301834106,0.795843541622162,0.498465299606323,0.0158694516867399,0.0951027125120163,77.0,5.41,1.188,1.429,0.884,0.562,0.055,0.017,66.0,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.025,0.047,,,10.26374245,0.8865907190000001,72.40202332,0.8887478109999999,0.8926295040000001,-0.220714301
88,Latvia,89.0,5.098,1.11312,1.09562,0.72437,0.29671,0.18226,0.06332,68.0,5.56,1.2178799999999999,0.95025,0.63952,0.27996,0.0889,0.17445,54.0,5.849999904632571,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.0738427266478539,0.153074786067009,53.0,5.933,1.148,1.454,0.6709999999999999,0.363,0.092,0.066,53.0,5.94,1.187,1.465,0.812,0.264,0.064,0.075,,,10.17531967,0.9182885890000001,66.8074646,0.671237648,0.7955800890000001,-0.186888844
89,Philippines,90.0,5.073,0.70532,1.03516,0.58114,0.62545,0.24991,0.12279,82.0,5.279,0.81217,0.87877,0.47036000000000006,0.5485399999999999,0.11757000000000001,0.21674000000000002,72.0,5.42999982833862,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.0993318930268288,0.193513423204422,71.0,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,69.0,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.107,0.11699999999999999,,,8.993545532,0.8467300529999999,61.92676163,0.915463448,0.7336341140000001,-0.105463006
90,Somaliland region,91.0,5.057,0.18847,0.95152,0.43873,0.46582,0.5031800000000001,0.39928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Morocco,92.0,5.013,0.7347899999999999,0.64095,0.60954,0.4169100000000001,0.07172,0.08546000000000001,90.0,5.151,0.8405799999999999,0.38595,0.5947100000000001,0.25645999999999997,0.08404,0.040530000000000004,84.0,5.2350001335144,0.8781145811080929,0.774864435195923,0.59771066904068,0.408158332109451,0.0877631828188896,0.0322099551558495,85.0,5.254,0.779,0.797,0.669,0.46,0.026000000000000002,0.07400000000000001,89.0,5.207999999999999,0.8009999999999999,0.782,0.782,0.418,0.076,0.036000000000000004,,,8.940313339,0.5926284789999999,65.89624023,0.772072434,0.8157246109999999,-0.240377247
92,Macedonia,93.0,5.007,0.91851,1.00232,0.73545,0.33457,0.22359,0.053270000000000005,95.0,5.121,1.0193,0.78236,0.6473800000000001,0.27668000000000004,0.07047,0.23506999999999997,92.0,5.1750001907348615,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.0602777935564518,0.25376096367836,89.0,5.185,0.9590000000000001,1.239,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005,,,,,,,,,,,9.510591507000001,0.820392311,67.50442505,0.738840938,0.8974905009999999,-0.019877451
93,Mozambique,94.0,4.971,0.08308,1.02626,0.09131,0.34037,0.22269,0.15603,,,,,,,,,113.0,4.5500001907348615,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.17943638563156106,0.322228103876114,123.0,4.417,0.198,0.902,0.17300000000000001,0.531,0.20600000000000002,0.158,123.0,4.466,0.204,0.986,0.39,0.494,0.138,0.19699999999999998,,,7.069345951,0.723874032,54.20582199,0.864451885,0.683019102,0.032375867999999995
94,Albania,95.0,4.959,0.8786700000000001,0.8043399999999999,0.81325,0.35733000000000004,0.14272,0.06412999999999999,109.0,4.655,0.9553,0.50163,0.73007,0.31866,0.05301,0.1684,109.0,4.64400005340576,0.996192753314972,0.8036852478981021,0.731159746646881,0.381498634815216,0.0398642159998417,0.201312944293022,112.0,4.586,0.9159999999999999,0.8170000000000001,0.79,0.419,0.149,0.032,107.0,4.718999999999999,0.9470000000000001,0.848,0.8740000000000001,0.38299999999999995,0.027000000000000003,0.17800000000000002,,,9.417930603,0.671070457,68.70813751,0.7819942240000001,0.896303713,-0.042309489000000006
95,Bosnia and Herzegovina,96.0,4.949,0.8322299999999999,0.91916,0.79081,0.09245,0.24808,0.00227,87.0,5.162999999999999,0.9338299999999999,0.64367,0.7076600000000001,0.09511,0.0,0.29889,90.0,5.18200016021729,0.982409417629242,1.0693359375,0.705186307430267,0.204403176903725,0.0,0.328867495059967,93.0,5.129,0.915,1.078,0.758,0.28,0.21600000000000003,0.0,78.0,5.386,0.945,1.212,0.845,0.212,0.006,0.263,,,9.455817223,0.829204142,67.80813599,0.651352704,0.933769107,0.098274559
96,Lesotho,97.0,4.898,0.37545,1.04103,0.07612000000000001,0.31767,0.16388,0.12504,,,,,,,,,139.0,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.119094640016556,0.157497271895409,141.0,3.8080000000000003,0.47200000000000003,1.215,0.079,0.423,0.11599999999999999,0.11199999999999999,144.0,3.802,0.489,1.169,0.168,0.359,0.09300000000000001,0.107,,,7.9604883189999995,0.7804957029999999,48.00362396,0.738125861,0.857392073,-0.145732045
97,Dominican Republic,98.0,4.885,0.8953700000000001,1.17202,0.66825,0.57672,0.21684,0.14234000000000002,89.0,5.155,1.02787,0.9949600000000001,0.5766899999999999,0.52259,0.12372000000000001,0.21286,86.0,5.230000019073491,1.07937383651733,1.4024167060852095,0.574873745441437,0.55258983373642,0.113945253193378,0.186967849731445,83.0,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.12,0.106,77.0,5.425,1.015,1.401,0.779,0.49700000000000005,0.10099999999999999,0.113,,,9.664880753,0.882085383,65.80748749,0.8662027720000001,0.755999923,-0.131263286
98,Laos,99.0,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.42192,0.24249,102.0,4.876,0.68042,0.5497,0.38291,0.52168,0.22423,0.43078999999999995,,,,,,,,,110.0,4.623,0.72,1.034,0.441,0.626,0.23,0.174,105.0,4.796,0.764,1.03,0.551,0.547,0.16399999999999998,0.266,,,8.79858017,0.7375022170000001,58.70992279,0.907213569,0.634679317,0.11137148
99,Mongolia,100.0,4.874,0.82819,1.3006,0.60268,0.43626,0.3323,0.026660000000000003,101.0,4.907,0.9885299999999999,1.0898299999999999,0.55469,0.35972,0.03285,0.34539000000000003,100.0,4.95499992370605,1.02723586559296,1.4930112361908,0.557783484458923,0.3941439688205721,0.0329022891819477,0.338464230298996,94.0,5.125,0.914,1.517,0.575,0.395,0.253,0.032,83.0,5.285,0.948,1.531,0.667,0.317,0.038,0.235,,,9.412186623,0.9371424909999999,62.30448532,0.693351328,0.863511205,0.09809386699999999
100,Swaziland,101.0,4.867,0.71206,1.07284,0.07566,0.30658,0.18259,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,135.0,4.212,0.8109999999999999,1.149,0.0,0.313,0.135,0.07400000000000001,,,9.16267395,0.7702901959999999,51.18823624,0.646822274,0.708263338,-0.19920142
101,Greece,102.0,4.857,1.15406,0.92933,0.88213,0.07699,0.0,0.013969999999999998,99.0,5.033,1.24886,0.75473,0.80029,0.05822000000000001,0.04127,0.0,87.0,5.227000236511231,1.28948748111725,1.23941457271576,0.8101989030838009,0.0957312509417534,0.04328977689147,0.0,79.0,5.358,1.1540000000000001,1.202,0.879,0.131,0.0,0.044000000000000004,82.0,5.287000000000001,1.181,1.156,0.9990000000000001,0.067,0.034,0.0,,,10.13232613,0.8143803479999999,72.40525818,0.5413451189999999,0.8599314090000001,-0.30090737300000003
102,Lebanon,103.0,4.839,1.02564,0.80001,0.83947,0.33916,0.21854,0.04582,93.0,5.129,1.12268,0.64184,0.76171,0.26228,0.030610000000000002,0.23693000000000003,88.0,5.22499990463257,1.07498753070831,1.12962424755096,0.7350810766220089,0.28851598501205394,0.037513829767704,0.26445075869560203,80.0,5.358,0.965,1.179,0.785,0.503,0.214,0.136,91.0,5.197,0.987,1.224,0.815,0.21600000000000003,0.027000000000000003,0.166,,,9.3617239,0.824338138,67.10658264,0.5513575079999999,0.90225625,-0.06121527
103,Hungary,104.0,4.8,1.12094,1.20215,0.75905,0.32112,0.128,0.02758,91.0,5.145,1.24142,0.9316399999999999,0.67608,0.1977,0.044719999999999996,0.099,75.0,5.32399988174438,1.2860119342803995,1.34313309192657,0.6877634525299069,0.17586351931095098,0.0366369374096394,0.0784016624093056,69.0,5.62,1.171,1.401,0.732,0.259,0.061,0.022000000000000002,62.0,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.02,0.081,,,10.24924374,0.921934128,67.60997009,0.718964577,0.892916501,-0.19432301800000001
104,Honduras,105.0,4.788,0.59532,0.95348,0.6951,0.40148,0.23027,0.06825,104.0,4.871,0.69429,0.7559600000000001,0.5838300000000001,0.26755,0.06906,0.2044,91.0,5.1810002326965305,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.0733454525470734,0.23618887364864305,72.0,5.504,0.62,1.205,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001,59.0,5.86,0.642,1.236,0.828,0.507,0.078,0.24600000000000002,,,8.424534798,0.821870148,67.19876862,0.870603263,0.801131904,0.086969115
105,Tajikistan,106.0,4.7860000000000005,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.22974,0.15072,100.0,4.996,0.48835,0.75602,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004,96.0,5.04099988937378,0.524713635444641,1.27146327495575,0.5292351245880129,0.471566706895828,0.14637714624404902,0.24899764358997306,88.0,5.199,0.474,1.166,0.598,0.292,0.187,0.034,74.0,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.14400000000000002,0.23,,,8.024810791,0.835297108,64.10459137,0.831383407,0.5920760629999999,-0.025088511
106,Tunisia,107.0,4.739,0.88113,0.60429,0.73793,0.26268,0.06431,0.06358,98.0,5.045,0.97724,0.43165,0.59577,0.23553000000000002,0.0817,0.03936,102.0,4.80499982833862,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305,111.0,4.592,0.9,0.9059999999999999,0.69,0.271,0.04,0.063,124.0,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.055,0.059000000000000004,,,9.314972877999999,0.6887185570000001,66.89785767,0.593361557,0.867590249,-0.216413811
107,Palestinian Territories,108.0,4.715,0.59867,0.92558,0.66015,0.24499,0.11251,0.12905,108.0,4.754,0.67024,0.71629,0.56844,0.17744000000000001,0.10613,0.11154000000000001,103.0,4.77500009536743,0.716249227523804,1.15564715862274,0.565666973590851,0.25471106171608,0.0892826020717621,0.114173173904419,104.0,4.743,0.642,1.217,0.602,0.266,0.086,0.076,110.0,4.696000000000001,0.657,1.247,0.672,0.225,0.066,0.10300000000000001,,,8.389223099,0.825295925,62.25,0.645791829,0.824199975,-0.162079096
108,Bangladesh,109.0,4.694,0.39753,0.4310600000000001,0.60164,0.4082,0.21222,0.12569,110.0,4.643,0.54177,0.24749000000000002,0.52989,0.39778,0.12583,0.19132000000000002,110.0,4.60799980163574,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.123717859387398,0.17225535213947304,115.0,4.5,0.532,0.85,0.579,0.58,0.153,0.14400000000000002,125.0,4.456,0.562,0.9279999999999999,0.723,0.527,0.14300000000000002,0.166,,,8.287063599,0.687292993,64.50306702,0.90062499,0.661843538,-0.033664726
109,Iran,110.0,4.686,1.0088,0.54447,0.69805,0.30033000000000004,0.38086,0.05863,105.0,4.813,1.11758,0.38856999999999997,0.64232,0.22544,0.0557,0.38538,108.0,4.69199991226196,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.048761073499918005,0.387242913246155,106.0,4.707,1.0590000000000002,0.7709999999999999,0.691,0.45899999999999996,0.282,0.129,117.0,4.548,1.1,0.8420000000000001,0.785,0.305,0.125,0.27,,,9.813719749,0.6946896909999999,66.00614929,0.647873282,0.714635968,0.11789110300000001
110,Ukraine,111.0,4.681,0.79907,1.20278,0.6739,0.25123,0.15275,0.02961,123.0,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,132.0,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.0230294708162546,0.270061463117599,138.0,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011000000000000001,133.0,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.01,0.187,,,9.010690689,0.878879368,64.60678101,0.663081884,0.920636714,-0.030933706000000002
111,Iraq,112.0,4.677,0.98549,0.81889,0.60237,0.0,0.17922000000000002,0.13788,112.0,4.575,1.07474,0.59205,0.51076,0.24856,0.13635999999999998,0.19589,117.0,4.49700021743774,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.107215754687786,0.19963726401329,117.0,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,126.0,4.437,1.043,0.98,0.574,0.24100000000000002,0.08900000000000001,0.14800000000000002,,,9.661095619,0.7476949690000001,59.90354919,0.633182645,0.82226181,-0.06956476
112,South Africa,113.0,4.642,0.92049,1.18468,0.27688,0.33207,0.11973,0.08884,116.0,4.459,1.02416,0.9605299999999999,0.18611,0.42483000000000004,0.08415,0.13656,101.0,4.8289999961853,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.0725094974040985,0.13936237990856198,105.0,4.724,0.94,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994,106.0,4.7219999999999995,0.96,1.351,0.469,0.389,0.055,0.13,,,9.403370857,0.8525322679999999,56.50601196,0.7593300940000001,0.843423843,-0.10977732400000001
113,Ghana,114.0,4.633,0.5455800000000001,0.6795399999999999,0.40132,0.42342,0.23087,0.04355,124.0,4.276,0.63107,0.49353,0.29681,0.40973000000000004,0.0326,0.21203000000000002,131.0,4.11999988555908,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.0253363698720932,0.25692394375801103,108.0,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.212,0.028999999999999998,98.0,4.996,0.611,0.868,0.486,0.381,0.04,0.245,,,8.350645065,0.728601098,57.20398712,0.794796526,0.8479647640000001,0.09417085300000001
114,Zimbabwe,115.0,4.61,0.271,1.03276,0.33475,0.25861,0.18987,0.08079,131.0,4.1930000000000005,0.35041,0.71478,0.1595,0.25429,0.08582000000000001,0.18503,138.0,3.875,0.3758465349674221,1.08309590816498,0.19676375389099104,0.336384207010269,0.0953753814101219,0.189143493771553,144.0,3.6919999999999997,0.35700000000000004,1.094,0.248,0.406,0.132,0.099,146.0,3.6630000000000003,0.366,1.114,0.433,0.361,0.08900000000000001,0.151,,,7.865711688999999,0.7630927559999999,55.61725998,0.711457908,0.81023699,-0.072063953
115,Liberia,116.0,4.5710000000000015,0.0712,0.78968,0.34201,0.28531,0.24362,0.062320000000000014,150.0,3.622,0.10705999999999999,0.50353,0.23165,0.25748000000000004,0.04852,0.24063,148.0,3.532999992370609,0.119041793048382,0.8721179366111759,0.229918196797371,0.33288118243217496,0.0389482490718365,0.26654988527298,149.0,3.495,0.076,0.858,0.267,0.419,0.20600000000000002,0.03,141.0,3.975,0.073,0.922,0.44299999999999995,0.37,0.033,0.233,,,7.054380417000001,0.70928055,56.09631348,0.735268712,0.8563759329999999,0.04227322
116,India,117.0,4.565,0.64499,0.38174,0.5152899999999999,0.39786,0.26475,0.08492000000000001,118.0,4.404,0.74036,0.29247,0.45091000000000003,0.40285,0.08722,0.25028,122.0,4.31500005722046,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.0922268852591515,0.23153848946094505,133.0,4.19,0.721,0.747,0.485,0.539,0.172,0.09300000000000001,140.0,4.015,0.755,0.765,0.588,0.498,0.085,0.2,,,8.849823952000001,0.592200935,60.21518707,0.8814448709999999,0.772042692,0.057551607000000005
117,Sudan,118.0,4.55,0.52107,1.01404,0.36878,0.10081,0.19062,0.1466,133.0,4.138999999999999,0.63069,0.8192799999999999,0.29759,0.0,0.10039,0.18077000000000001,130.0,4.138999938964839,0.6595166921615601,1.21400856971741,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586,137.0,4.138999999999999,0.605,1.24,0.312,0.016,0.134,0.08199999999999999,,,,,,,,,,,,,,,,
118,Haiti,119.0,4.518,0.26673,0.74302,0.38847,0.24425,0.46187,0.17175,136.0,4.0280000000000005,0.34097,0.29561,0.27494,0.12072000000000001,0.14476,0.47958,145.0,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.4892037808895109,148.0,3.582,0.315,0.7140000000000001,0.289,0.025,0.392,0.10400000000000001,147.0,3.597,0.32299999999999995,0.688,0.449,0.026000000000000002,0.11,0.419,,,7.411329268999999,0.593247831,55.59862518,0.537825167,0.6847672459999999,0.40053457
119,Congo (Kinshasa),120.0,4.517,0.0,1.0012,0.09806,0.22605,0.24834,0.07625,125.0,4.272,0.05661,0.80676,0.188,0.15602,0.06075,0.25458000000000003,126.0,4.280000209808351,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.0602413564920425,0.246455833315849,132.0,4.245,0.069,1.136,0.204,0.312,0.19699999999999998,0.052000000000000005,127.0,4.418,0.094,1.125,0.35700000000000004,0.26899999999999996,0.053,0.212,,,6.694256306000001,0.6721590159999999,52.90000153,0.700793564,0.809403598,0.083637655
120,Nepal,121.0,4.5139999999999985,0.35997,0.86449,0.5687399999999999,0.38282,0.32296,0.05907,107.0,4.793,0.44626000000000005,0.69699,0.50073,0.37012,0.07007999999999999,0.3816,99.0,4.961999893188481,0.479820191860199,1.17928326129913,0.504130780696869,0.4403059482574461,0.0729755461215973,0.3940961658954621,101.0,4.88,0.425,1.228,0.539,0.526,0.302,0.078,100.0,4.913,0.446,1.226,0.677,0.439,0.08900000000000001,0.285,,,7.925357342000001,0.785512447,63.77917862,0.797565043,0.7380991579999999,0.154168829
121,Ethiopia,122.0,4.512,0.19073,0.60406,0.44055,0.4345,0.24325,0.15048,115.0,4.508,0.29283000000000003,0.37932,0.34578000000000003,0.36703,0.1717,0.29522,119.0,4.46000003814697,0.339233845472336,0.8646692037582401,0.353409707546234,0.408842742443085,0.16545571386814098,0.31265074014663696,127.0,4.35,0.308,0.95,0.391,0.452,0.22,0.146,134.0,4.2860000000000005,0.336,1.033,0.532,0.344,0.1,0.209,,,7.5093855860000005,0.743307352,58.63959122,0.740795195,0.7536900040000001,0.043377332000000005
122,Sierra Leone,123.0,4.507,0.33024000000000003,0.95571,0.0,0.4084,0.21488,0.08786000000000001,111.0,4.635,0.36485,0.628,0.0,0.30685,0.08196,0.23897,106.0,4.70900011062622,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.0710951760411263,0.293040901422501,113.0,4.571000000000001,0.256,0.813,0.0,0.355,0.23800000000000002,0.053,129.0,4.374,0.268,0.841,0.242,0.309,0.045,0.252,,,7.26880312,0.636142015,50.86514282,0.715315044,0.861330688,0.088660747
123,Mauritania,124.0,4.436,0.45407,0.86908,0.35874,0.24232,0.219,0.17461,130.0,4.2010000000000005,0.6139100000000001,0.8414200000000001,0.28639000000000003,0.1268,0.17955,0.22685999999999998,123.0,4.29199981689453,0.6484572887420649,1.2720308303833,0.285349279642105,0.0960980430245399,0.136957004666328,0.201870024204254,126.0,4.356,0.557,1.245,0.292,0.129,0.134,0.09300000000000001,122.0,4.49,0.57,1.167,0.489,0.066,0.08800000000000001,0.106,,,8.233919144,0.7908192279999999,57.01017761,0.551522553,0.746223509,-0.10600814199999999
124,Kenya,125.0,4.419,0.36471,0.99876,0.41435,0.42215,0.37542,0.05839,122.0,4.356,0.52267,0.7624,0.30146999999999996,0.40576,0.06686,0.41328000000000004,112.0,4.55299997329712,0.560479462146759,1.06795072555542,0.30998834967613204,0.452763766050339,0.0646413192152977,0.444860309362411,124.0,4.41,0.493,1.048,0.45399999999999996,0.504,0.35200000000000004,0.055,121.0,4.5089999999999995,0.512,0.983,0.581,0.431,0.053,0.37200000000000005,,,8.02977562,0.702652037,60.09693146,0.829747558,0.831499159,0.294681519
125,Djibouti,126.0,4.369,0.44025,0.59207,0.36291,0.46074,0.18093,0.28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Armenia,127.0,4.35,0.7682100000000001,0.7771100000000001,0.7299,0.19847,0.07855,0.039,121.0,4.36,0.8608600000000001,0.6247699999999999,0.64083,0.14037,0.036160000000000005,0.07793,121.0,4.37599992752075,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0266744215041399,0.0834880918264389,129.0,4.321000000000001,0.816,0.99,0.6659999999999999,0.26,0.077,0.027999999999999997,116.0,4.559,0.85,1.055,0.815,0.28300000000000003,0.064,0.095,,,9.100476265,0.7574794290000001,66.75065613,0.7120178340000001,0.7735447879999999,-0.13877961
127,Botswana,128.0,4.332,0.99355,1.10464,0.04776,0.49495,0.10461,0.12474,137.0,3.9739999999999998,1.09426,0.89186,0.34752,0.44088999999999995,0.10769000000000001,0.12425,142.0,3.7660000324249294,1.12209415435791,1.22155499458313,0.34175550937652605,0.505196332931519,0.0985831990838051,0.0993484482169151,146.0,3.59,1.0170000000000001,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092,148.0,3.488,1.041,1.145,0.5379999999999999,0.455,0.1,0.025,,,9.711203575,0.7791217570000001,58.92445374,0.8213281040000001,0.777930915,-0.250394493
128,Myanmar,129.0,4.307,0.27108000000000004,0.70905,0.4824600000000001,0.44017,0.79588,0.19034,119.0,4.395,0.34112,0.69981,0.3988,0.42691999999999997,0.20243,0.81971,114.0,4.54500007629395,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.188816204667091,0.8380751609802249,130.0,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,131.0,4.36,0.71,1.181,0.555,0.525,0.172,0.5660000000000001,,,8.680481911000001,0.78440702,58.96171188,0.895075202,0.645124316,0.560663998
129,Georgia,130.0,4.297,0.7419,0.38562,0.72926,0.40577,0.055470000000000005,0.38331,126.0,4.252,0.8379200000000001,0.19249000000000002,0.64035,0.32461,0.3188,0.06786,125.0,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.25166663527488703,0.0540088154375553,128.0,4.34,0.853,0.5920000000000001,0.643,0.375,0.038,0.215,119.0,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.16399999999999998,0.043,,,9.226100922,0.629033029,64.49520874,0.8016415240000001,0.665944695,-0.22892037
130,Malawi,131.0,4.292,0.016040000000000002,0.41134,0.22562,0.43054,0.33128,0.06977,132.0,4.156000000000001,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,136.0,3.97000002861023,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.0727116540074348,0.28717046976089505,147.0,3.5869999999999997,0.18600000000000003,0.541,0.306,0.531,0.21,0.08,150.0,3.41,0.191,0.56,0.495,0.44299999999999995,0.08900000000000001,0.218,,,7.062226295,0.544007301,57.59288788,0.803223193,0.731700778,0.021433279
131,Sri Lanka,132.0,4.271,0.83524,1.01905,0.70806,0.5372600000000001,0.40828,0.09179,117.0,4.415,0.9731799999999999,0.84783,0.62007,0.50817,0.07964,0.46978000000000003,120.0,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.0736539661884308,0.490863561630249,116.0,4.471,0.9179999999999999,1.314,0.672,0.585,0.307,0.05,130.0,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.047,0.244,,,9.389969826,0.825374067,67.20006561,0.837633669,0.859001756,0.081129618
132,Cameroon,133.0,4.252,0.4225,0.8876700000000001,0.23402,0.49309,0.20618000000000006,0.05786,114.0,4.513,0.5249699999999999,0.62542,0.12697999999999998,0.42736,0.06126,0.2268,107.0,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.0513066314160824,0.23629845678806305,99.0,4.975,0.535,0.8909999999999999,0.182,0.45399999999999996,0.183,0.043,96.0,5.044,0.5489999999999999,0.91,0.331,0.381,0.037000000000000005,0.187,,,8.118647575,0.700386405,52.704940799999996,0.7630518079999999,0.8513365979999999,-0.00149645
133,Bulgaria,134.0,4.218,1.01216,1.10614,0.76649,0.30587,0.11921,0.00872,129.0,4.217,1.11306,0.92542,0.67806,0.21219000000000002,0.00615,0.12793,105.0,4.71400022506714,1.1614590883255,1.43437945842743,0.708217680454254,0.2892317175865169,0.0110515309497714,0.113177694380283,100.0,4.933,1.054,1.515,0.7120000000000001,0.359,0.064,0.009000000000000001,97.0,5.011,1.092,1.5130000000000001,0.815,0.311,0.004,0.081,,,9.869318962000001,0.937840343,66.80397797,0.745178163,0.9355851409999999,-0.143908441
134,Egypt,135.0,4.194,0.8818,0.747,0.61712,0.17288,0.11291,0.06324,120.0,4.362,0.95395,0.49813,0.5211600000000001,0.18847,0.10393,0.12705999999999998,104.0,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875394,0.114381365478039,0.128631442785263,122.0,4.419,0.885,1.025,0.5529999999999999,0.312,0.092,0.107,137.0,4.166,0.9129999999999999,1.0390000000000001,0.644,0.24100000000000002,0.067,0.076,,,9.316541672,0.7354478240000001,61.78015137,0.708354175,0.787726879,-0.196878314
